,,,,,18-06-2026 18:44:43,,,,,,,,,
,,,PREFEITURA MUNICIPAL DE CORONEL FABRICIANO,,,,,,,,,,,
,,,ESTADO DE MINAS GERAIS,,,,,,,,,,,
,,,Contratos,,,,,,,,,,,
,,,,,,,,,,,,,,
Contrato,Vigência,,,Fornecedor,,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,,,,"Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
80/2026,17/04/2027,SIQUEIRA SAUDE LTDA [61.346.498/0001-33],09 - INEXIGIBILIDADE,,182/2025,,"924000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
79/2026,17/04/2027,SM SERVICOS DE MEDICINA LTDA [61.363.650/0001-96],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
78/2026,17/04/2027,BRETAS SATHLER MEDICAL LTDA [65.621.018/0001-56],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
77/2026,17/04/2027,MIRIAN SANTOS MEDICINA E CUIDADOS EM SAUDE LTDA ,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
76/2026,17/04/2027,EAD CLINICA MEDICA LTDA [43.470.219/0001-67],09 - INEXIGIBILIDADE,,182/2025,,"330000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
75/2026,17/04/2027,JORGE LUIZ ALVES 30600383687 [24.029.760/0001-90],09 - INEXIGIBILIDADE,,44/2026,,"190000,00",,"Contratação de empresa JORGE LUIZ ALVES 30600383687, para prestação de serviços de manutenção preventiva e corretiva, com fornecimento de peças, nos compressores de ar instalados no Hospital Doutor José Maria Morais, Unidade de Pronto Atendimento - UPA 24 horas Doutor Walter Luiz Winter Maia e Centro de Especialidades Médicas - CEM,   em atendimento à Secretaria de Governança da Saúde, ao valor global de R$190.000,00 (cento e noventa mil reais), para o período de 12 (doze) meses, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos,  nos termos do art. 74 inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
74/2026,19/05/2031,BMF SERVICOS DE ODONTOLOGIA LTDA [57.608.687/0001-60],09 - INEXIGIBILIDADE,,26/2026,,"84000,00",,"Credenciamento de pessoas jurídicas especializadas para a prestação de serviços de bucomaxilofacial, consultas, procedimentos e cirurgias de urgência, no Município de Coronel Fabriciano, conforme Resolução n º 020 de 19 de dezembro de 2025, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
73/2026,13/08/2026,FALAMANSA PRODUCOES ARTISTICAS LTDA [04.245.571,09 - INEXIGIBILIDADE,,40/2026,,"330000,00",,"Contratação da empresa FALAMANSA PRODUÇÕES ARTÍSTICAS LTDA, representante exclusiva da Banda FALAMANSA, para apresentação de show ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 6 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"artístico musical no 3º Festival de Inverno, a ser realizado no dia 18 de julho de 2026, no Distrito de Cocais no Município de Coronel Fabriciano/MG, no valor global de R$ 330.000,00 (trezentos e trinta mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
72/2026,07/04/2027,CATEDRAL IMOBILIARIA LTDA [04.691.993/0001-46],09 - INEXIGIBILIDADE,,39/2026,,"72000,00",,"Contratação da empresa CATEDRAL IMOBILIÁRIA LTDA, para  locação de imóvel localizado na Rua Katsuo Furuta nº 67, Bairro Santa Terezinha II, Coronel Fabriciano/MG, para funcionamento da Unidade Básica de Saúde Santa Terezinha, em atendimento à Secretaria de Governança da Saúde, ao valor global de R$ 72.000,00 (setenta e dois mil reais), para o período de 12 (doze) meses, tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso V, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
71/2026,13/10/2026,SER DESENVOLVIMENTO HUMANO E EMPRESARIAL LTDA ,05 - DISPENSA DE LICITAÇÃO,,372/2025,,"25000,00",,"Contratação de empresa, para prestação de serviços de consultoria técnica, destinada à execução do projeto “Famílias Acolhedoras: Ampliando Corações e Lares”, visando o fortalecimento e a ampliação do serviço de acolhimento em família acolhedora do Município de Coronel Fabriciano/MG, compreendendo a realização de diagnóstico situacional, elaboração e execução de plano de mobilização e comunicação, desenvolvimento de ações de sensibilização comunitária, formação inicial de famílias interessadas e monitoramento/avaliação dos resultados, em atendimento à Secretaria de Governança de Assistência Social, tendo como fonte de receita, Recursos Vinculados a Fundos.",,
70/2026,09/04/2027,TRATOMARC PRESTACAO SERVICOS LTDA [14.135.953/0001-,04 - CONCORRÊNCIA,,327/2025,,"1958320,66",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão-de-obra, materiais, equipamentos,  ferramentas, sinalização orientativa do trânsito durante a execução dos serviços, vigilância de materiais, administração, transporte, alimentação, uniforme, Epí’s, limpeza, manutenção e substituição de peças do sistema de dispositivos de drenagem, incluindo limpeza de bocas de lobo, galerias, poços de visita, canaletas e substituição de tampão de poço de visita quadro, grelha de bocas de lobo, alteamento de poço de visita e assentamento de meio-fio,  em diversas ruas do Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte receita, Recursos não Vinculados de Impostos.",,
69/2026,25/11/2026,ANDRADE ENGENHARIA LTDA [22.620.885/0001-64],04 - CONCORRÊNCIA,,378/2025,,"4615099,71",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de serviços de pavimentação e drenagem da Rua Dez (Estrada da Amizade), Bairro São Vicente, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança de Obras e Serviços Urbanos, tendo como fonte de receita, Outras Transferências de Convênios ou Instrumentos Congêneres da União e Recursos não Vinculados de Impostos.",,
68/2026,22/10/2026,BEPE ENGENHARIA E CONSTRUCOES LTDA [21.931.668,04 - CONCORRÊNCIA,,369/2025,,"1757000,00",,"da presente licitação é a contratação de empresa especializada na área de engenharia para execução de obra de construção de unidade básica de saúde no bairro Melo Viana, Coronel Fabriciano/MG, com fornecimento de mão de obra, materiais e equipamentos, em atendimento à Secretaria de Governança de Saúde em conformidade com o Programa Especial de Saúde do Rio Doce, visando o fortalecimento, ampliação e melhorias da infraestrutura de saúde através do Eixo 3, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
67/2026,26/03/2027,MV SERVICOS E LOCACAO LTDA [24.296.390/0001-57],30 - PREGÃO ELETRÔNICO,,318/2025,,"230400,00",,"Contratação de empresa, para manutenção preventiva e corretiva em geradores de energia, com substituição de peças e acessórios, com disponibilidade de atendimento 24 horas por dia, 7 dias por semana, pelo período de 12 (doze) meses, em atendimento à Secretaria de Governança da Saúde e Secretaria de Governança de Gestão e Transparência, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual e Recursos Não Vinculados de Impostos.",,
66/2026,23/03/2027,PEDRO A.S.DE CARVALHO - GINECOLOGIA TÍTULO DO ,09 - INEXIGIBILIDADE,,182/2025,,"660000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de consultas médicas, no território de Coronel Fabriciano, em conformidade com a “Tabela de Procedimentos, Medicamentos, Órteses e Próteses e Materiais Especiais (OPM) do Sistema Único de Saúde - SUS” - GRUPO 02 - SUBGRUPO 1  - ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 7 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"CONSULTAS, ATENDIMENTOS E ACOMPANHAMENTOS, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS 009/2025,tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal, Estadual e Recursos não Vinculados de Impostos.

",,
65/2026,23/03/2027,RPM COMERCIO DE PRODUTOS MEDICOS E CIRURGICOS ,09 - INEXIGIBILIDADE,,124/2025,,"500000,00",,"O objeto do presente edital é o credenciamento para contratação de pessoa jurídica interessada em fornecer órteses, próteses e materiais especiais (OPMES), de forma consignada para realização de cirurgias ortopédicas e neurológicas, conforme Resolução do Conselho Municipal de Saúde e de acordo com especificações e conformidade com os valores e normas do Sistema Único de Saúde – SUS, para atender as demandas do Hospital Dr. Jose Maria Morais, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Estadual.",,
64/2026,19/03/2027,VIACAO SAO ROQUE LTDA [19.870.013/0001-40],09 - INEXIGIBILIDADE,,8/2026,,"31641,60",,"Contratação da empresa VIAÇÃO SÃO ROQUE LTDA, para fornecimento de recargas de vale transporte, no cartão magnético do coletivo Cava Grande/MG, com utilização efetiva em despesas de deslocamento residência/trabalho e vice-versa, através do sistema de transporte coletivo público, em atendimento aos servidores que trabalham nas diversas Secretarias de Governança da Prefeitura Municipal de Coronel Fabriciano/MG, ao valor global de R$ 31.641,60 (trinta e um mil, seiscentos e quarenta e um reais e sessenta centavos), tendo como fonte de receita, Transferências do Fundeb – Impostos e Transferências de Impostos e Recursos não Vinculados de Impostos, nos termos do art. 74, inciso I, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
63/2026,19/02/2027,PILAR MEDICINA LTDA [65.199.314/0001-00],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
62/2026,19/03/2027,DAVI DANTAS REGGIANI LTDA [65.355.748/0001-52],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
61/2026,18/03/2027,ARIANA MARTINS EMPREENDIMENTOS LTDA [47.029.456,09 - INEXIGIBILIDADE,,30/2026,,"72000,00",,"Contratação da empresa ARIANA MARTINS EMPREENDIMENTOS LTDA, para  locação de imóvel localizado na Rua Itaparica nº 709, Bairro Giovannini, Coronel Fabriciano/MG, para funcionamento do Setor de Endemias, em atendimento à Secretaria de Governança da Saúde, ao valor global de R$ 72.000,00 (setenta e dois mil reais), para o período de 12 (doze) meses, tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso V, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
60/2026,31/05/2026,LL VILAS EVENTOS LTDA [27.673.878/0001-44],09 - INEXIGIBILIDADE,,25/2026,,"270000,00",,"Contratação da empresa LL VILAS EVENTOS LTDA, representante exclusiva da Cantora Gospel ISADORA POMPEO, para apresentação no 6º Festival Gospel, a ser realizado no dia 23 de maio de 2026, na Praça da Estação no Município de Coronel Fabriciano/MG, no valor global de R$ 270.000,00 (duzentos e setenta mil reais), tendo como fonte de receita, Recursos não Vinculados de Impostos, nos termos do art. 74 inciso II, da Lei Federal nº 14.133/21, com suas alterações posteriores.",,
59/2026,24/03/2027,OLIVEIRA FOODS ATACAREJO EIRELI [08.504.258/0001-37],30 - PREGÃO ELETRÔNICO,,371/2025,,"2859345,71",,"Aquisição de gêneros alimentícios do tipo hortifrutigranjeiros, em atendimento à Secretaria de Governança de Assistência Social; Secretaria de Governança Educacional e Cultura e Secretaria de Governança da Saúde, para o ano de 2026, tendo como fonte a receita, Transferências de Recursos do FNDE referentes ao Programa Nacional de Alimentação Escolar (PNAE), Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde e Recursos não Vinculados de Impostos.",,
58/2026,23/03/2027,COMERCIAL PRG LTDA [60.520.733/0001-89],30 - PREGÃO ELETRÔNICO,,371/2025,,"258190,36",,"Aquisição de gêneros alimentícios do tipo hortifrutigranjeiros, em atendimento à Secretaria de Governança de Assistência Social; Secretaria ",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 8 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"de Governança Educacional e Cultura e Secretaria de Governança da Saúde, para o ano de 2026, tendo como fonte a receita, Transferências de Recursos do FNDE referentes ao Programa Nacional de Alimentação Escolar (PNAE), Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Manutenção das Ações e Serviços Públicos de Saúde, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal - Bloco de Estruturação da Rede de Serviços Públicos de Saúde e Recursos não Vinculados de Impostos.",,
57/2026,19/03/2027,THAYNARA BARRA SANTOS SERVICOS MEDICOS LTDA ,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
56/2026,19/03/2027,HUGO MOREIRA RAMOS LTDA [51.203.226/0001-20],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
55/2026,19/03/2027,SANTIAGO E VIZANI CUIDADOS MEDICOS LTDA [33.805.562,09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"Credenciamento de pessoa jurídica para fornecer serviços de Consultas Médicas, no território de Coronel Fabriciano, com valores diferenciados aprovados pelo Conselho Municipal de Saúde, por meio da Resolução CMS nº 007/2023, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Estadual e Recursos não Vinculados de Impostos.",,
54/2026,10/04/2027,SECULO ENGENHARIA LTDA EPP [00.652.409/0001-92],04 - CONCORRÊNCIA,,6/2026,,"2946562,75",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução de construção de Unidade Básica de Saúde (UBS Tipo II), Bairro Morada do Vale, no Município de Coronel Fabriciano/MG, conforme proposta nº 15248.0340001/25-002, do NOVO PAC, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal e Recursos não Vinculados de Impostos.",,
53/2026,17/03/2027,RIBEIRO ALVIM ENGENHARIA LTDA [18.137.190/0001-59],04 - CONCORRÊNCIA,,309/2025,,"4679000,00",,"contratação de empresa por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos para execução de serviços de reforma da Escola Municipal Deolindo Coelho, em atendimento à Secretaria de Governança Educacional e Cultura, tendo como fonte de receita, Transferências do Estado Referentes a Convênios e Instrumentos Congêneres Vinculados à Educação e Recursos não Vinculados de Impostos.",,
52/2026,12/03/2027,VS PRIME ODONTOLOGIA LTDA [47.226.804/0001-77],30 - PREGÃO ELETRÔNICO,,321/2025,,"221085,48",,"Contratação de pessoa jurídica, para prestação de serviços de laboratório, para confecção de próteses odontológicas, incluindo próteses totais, parciais, fixas e móveis, em atendimento à Secretaria de Governança da Saúde, tendo como fonte d receita, Transferências Fundo a Fundo dos Recursos do SUS Provenientes do Governo Estadual e Recursos não Vinculados de Impostos. 

",,
51/2026,16/03/2027,UNIMAG DIAGNOSTICO POR IMAGEM LTDA [23.018.851/0007-,09 - INEXIGIBILIDADE,,332/2025,,"789823,80",,"Credenciamento de empresas, para prestação de serviços de exames diagnósticos de imagem, abrangendo radiologia, ultrassonografia e tomografia, conforme os grupos e subgrupos estabelecidos na tabela diferenciada, aprovada pelo Conselho Municipal de Saúde nº 040, de 07 de maio de 2019, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS provenientes do Governo Federal.",,
50/2026,04/12/2026,SECULO ENGENHARIA LTDA EPP [00.652.409/0001-92],04 - CONCORRÊNCIA,,368/2025,,"1560000,00",,"Contratação de empresa, por menor preço global e sob regime de empreitada global, com medições unitárias, com fornecimento de mão de obra, materiais e equipamentos, para execução da obra de construção de Unidade Básica de Saúde no Bairro Santa Terezinha II, no Município de Coronel Fabriciano/MG, em atendimento à Secretaria de Governança da Saúde, tendo como fonte de receita, Transferências Fundo a Fundo de Recursos do SUS Provenientes do Governo Federal.",,
49/2026,09/03/2027,HOSPITAL SAO SEBASTIAO DE RAUL SOARES [24.090.409,05 - DISPENSA DE LICITAÇÃO,,7/2026,,"14800,00",,"Contratação do HOSPITAL SÃO SEBASTIÃO DE RAUL SOARES, para realização de cirurgia de mamoplastia redutora, incluindo os atos pré-",,
Exercício: 2026,,,,República Federativa do Brasil,,,,,,Página: 9 de, 36
Contrato,Vigência,Fornecedor,Modalidade,,,,,Valor Inicial,Objeto,,
,,,,,,Processo,,,,,
,,,,,,,,,"operatórios, procedimento cirúrgico e acompanhamento pós-operatório imediato e tardio, bem como todos os insumos, materiais, equipe técnica especializada e estrutura hospitalar necessários à execução integral do procedimento, para cumprimento de decisão judicial em face do Município de Coronel Fabriciano, exarada nos autos do processo nº 5006117-45.2024.8.13.0194, em favor de Charla Guimarães Lanna, em atendimento à Secretaria de Governança da Saúde, ao valor global de R$ 14.800,00 (quatorze mil e oitocentos reais), tendo como fonte de receita, Recursos não Vinculados de Impostos,  nos termos do art. 75, Inciso VIII da Lei Federal nº 14.133/21, com suas alterações posteriores. ",,
48/2026,02/03/2027,H&G ASSISTENCIA MEDICA LTDA [64.451.580/0001-16],09 - INEXIGIBILIDADE,,313/2025,,"5568000,00",,"O objeto do presente edital é o credenciamento de pessoa jurídica para realizar atividade de orientação em atividades lúdicas e físicas, para participantes do Programa “MEXA-SE HÁBITOS DE VIDA SAUDÁVEL”, que são eles: educador físico, psicólogo e nutricionista, em conformidade com o plano operativo constante no Termo de Referência, tendo como fonte de receita, Recursos não Vinculados de Impostos.",,
47/2026,09/03/2027,RWA TECNOLOGIA E CONSULTORIA LTDA [54.860.816/0001-,30 - PREGÃO ELETRÔNICO,,324/2025,,"264000,00",,"O objeto é a cessão de direito de uso de software, 100% acessível via web, incluindo treinamento e suporte técnico, para realização da gestão, monitoramento e auditoria da apuração do Valor Adicionado Fiscal - VAF, para o período de 12 (doze) meses, em atendimento à Secretaria de Governança Financeira e Orçamentária.",,
